Date,DateTime,FunctionName,Value,Time,shift_wise
09-04-2023,162,Fries,1,18,7
09-04-2023,162,Fries,0,18,7
09-04-2023,163,Fries,1,19,7
09-04-2023,163,Fries,0,19,7
09-04-2023,164,Fries,1,20,7
09-04-2023,164,Fries,0,20,7
09-04-2023,165,Fries,1,21,7
09-04-2023,165,Fries,0,21,7
09-04-2023,166,Fries,1,22,7
09-04-2023,166,Fries,0,22,7
09-04-2023,167,Fries,0,23,7
09-04-2023,167,Fries,0,23,7
10-04-2023,168,Fries,0,0,7
10-04-2023,168,Fries,0,0,7
10-04-2023,169,Fries,0,1,7
10-04-2023,169,Fries,0,1,7
10-04-2023,170,Fries,0,2,7
10-04-2023,170,Fries,0,2,7
10-04-2023,171,Fries,0,3,7
10-04-2023,171,Fries,0,3,7
10-04-2023,172,Fries,0,4,7
10-04-2023,172,Fries,0,4,7
10-04-2023,173,Fries,0,5,7
10-04-2023,173,Fries,0,5,7
09-04-2023,150,DT-Runner,0,6,7
09-04-2023,150,DT-Runner,0,6,7
09-04-2023,151,DT-Runner,0,7,7
09-04-2023,151,DT-Runner,0,7,7
09-04-2023,152,DT-Runner,0,8,7
09-04-2023,152,DT-Runner,0,8,7
09-04-2023,153,DT-Runner,0,9,7
09-04-2023,153,DT-Runner,0,9,7
09-04-2023,154,DT-Runner,0,10,7
09-04-2023,154,DT-Runner,0,10,7
09-04-2023,155,DT-Runner,0,11,7
09-04-2023,155,DT-Runner,0,11,7
09-04-2023,156,DT-Runner,0,12,7
09-04-2023,156,DT-Runner,0,12,7
09-04-2023,157,DT-Runner,0,13,7
09-04-2023,157,DT-Runner,0,13,7
09-04-2023,158,DT-Runner,0,14,7
09-04-2023,158,DT-Runner,0,14,7
09-04-2023,159,DT-Runner,0,15,7
09-04-2023,159,DT-Runner,0,15,7
09-04-2023,160,DT-Runner,0,16,7
09-04-2023,160,DT-Runner,0,16,7
09-04-2023,161,DT-Runner,0,17,7
09-04-2023,161,DT-Runner,0,17,7
09-04-2023,162,DT-Runner,0,18,7
09-04-2023,162,DT-Runner,0,18,7
09-04-2023,163,DT-Runner,0,19,7
09-04-2023,163,DT-Runner,0,19,7
09-04-2023,164,DT-Runner,0,20,7
09-04-2023,164,DT-Runner,0,20,7
09-04-2023,165,DT-Runner,0,21,7
09-04-2023,165,DT-Runner,0,21,7
09-04-2023,166,DT-Runner,0,22,7
09-04-2023,166,DT-Runner,0,22,7
09-04-2023,167,DT-Runner,0,23,7
09-04-2023,167,DT-Runner,0,23,7
10-04-2023,168,DT-Runner,0,0,7
10-04-2023,168,DT-Runner,0,0,7
10-04-2023,169,DT-Runner,0,1,7
10-04-2023,169,DT-Runner,0,1,7
10-04-2023,170,DT-Runner,0,2,7
10-04-2023,170,DT-Runner,0,2,7
10-04-2023,171,DT-Runner,0,3,7
10-04-2023,171,DT-Runner,0,3,7
10-04-2023,172,DT-Runner,0,4,7
10-04-2023,172,DT-Runner,0,4,7
10-04-2023,173,DT-Runner,0,5,7
10-04-2023,173,DT-Runner,0,5,7
09-04-2023,150,MDS - Runner,0,6,7
09-04-2023,150,MDS - Runner,0,6,7
09-04-2023,151,MDS - Runner,0,7,7
09-04-2023,151,MDS - Runner,0,7,7
09-04-2023,152,MDS - Runner,0,8,7
09-04-2023,152,MDS - Runner,0,8,7
09-04-2023,153,MDS - Runner,0,9,7
09-04-2023,153,MDS - Runner,0,9,7
09-04-2023,154,MDS - Runner,0,10,7
09-04-2023,154,MDS - Runner,0,10,7
09-04-2023,155,MDS - Runner,0,11,7
09-04-2023,155,MDS - Runner,0,11,7
09-04-2023,156,MDS - Runner,0,12,7
09-04-2023,156,MDS - Runner,0,12,7
09-04-2023,157,MDS - Runner,0,13,7
09-04-2023,157,MDS - Runner,0,13,7
09-04-2023,158,MDS - Runner,0,14,7
09-04-2023,158,MDS - Runner,0,14,7
09-04-2023,159,MDS - Runner,0,15,7
09-04-2023,159,MDS - Runner,0,15,7
09-04-2023,160,MDS - Runner,0,16,7
09-04-2023,160,MDS - Runner,0,16,7
09-04-2023,161,MDS - Runner,0,17,7
09-04-2023,161,MDS - Runner,0,17,7
09-04-2023,162,MDS - Runner,0,18,7
09-04-2023,162,MDS - Runner,0,18,7
09-04-2023,163,MDS - Runner,1,19,7
09-04-2023,163,MDS - Runner,0,19,7
09-04-2023,164,MDS - Runner,1,20,7
09-04-2023,164,MDS - Runner,0,20,7
09-04-2023,165,MDS - Runner,1,21,7
09-04-2023,165,MDS - Runner,0,21,7
09-04-2023,166,MDS - Runner,0,22,7
09-04-2023,166,MDS - Runner,0,22,7
09-04-2023,167,MDS - Runner,0,23,7
09-04-2023,167,MDS - Runner,0,23,7
10-04-2023,168,MDS - Runner,0,0,7
10-04-2023,168,MDS - Runner,0,0,7
10-04-2023,169,MDS - Runner,0,1,7
10-04-2023,169,MDS - Runner,0,1,7
10-04-2023,170,MDS - Runner,0,2,7
10-04-2023,170,MDS - Runner,0,2,7
10-04-2023,171,MDS - Runner,0,3,7
10-04-2023,171,MDS - Runner,0,3,7
10-04-2023,172,MDS - Runner,0,4,7
10-04-2023,172,MDS - Runner,0,4,7
10-04-2023,173,MDS - Runner,0,5,7
10-04-2023,173,MDS - Runner,0,5,7
09-04-2023,150,DT-Cashier,0,6,7
09-04-2023,150,DT-Cashier,0,6,7
09-04-2023,151,DT-Cashier,0,7,7
09-04-2023,151,DT-Cashier,0,7,7
09-04-2023,152,DT-Cashier,0,8,7
09-04-2023,152,DT-Cashier,0,8,7
09-04-2023,153,DT-Cashier,0,9,7
09-04-2023,153,DT-Cashier,0,9,7
09-04-2023,154,DT-Cashier,0,10,7
09-04-2023,154,DT-Cashier,0,10,7
09-04-2023,155,DT-Cashier,0,11,7
09-04-2023,155,DT-Cashier,0,11,7
09-04-2023,156,DT-Cashier,0,12,7
09-04-2023,156,DT-Cashier,0,12,7
09-04-2023,157,DT-Cashier,0,13,7
09-04-2023,157,DT-Cashier,0,13,7
09-04-2023,158,DT-Cashier,0,14,7
09-04-2023,158,DT-Cashier,0,14,7
09-04-2023,159,DT-Cashier,0,15,7
09-04-2023,159,DT-Cashier,0,15,7
09-04-2023,160,DT-Cashier,0,16,7
09-04-2023,160,DT-Cashier,0,16,7
09-04-2023,161,DT-Cashier,0,17,7
09-04-2023,161,DT-Cashier,0,17,7
09-04-2023,162,DT-Cashier,0,18,7
09-04-2023,162,DT-Cashier,0,18,7
09-04-2023,163,DT-Cashier,0,19,7
09-04-2023,163,DT-Cashier,0,19,7
09-04-2023,164,DT-Cashier,0,20,7
09-04-2023,164,DT-Cashier,0,20,7
09-04-2023,165,DT-Cashier,0,21,7
09-04-2023,165,DT-Cashier,0,21,7
09-04-2023,166,DT-Cashier,0,22,7
09-04-2023,166,DT-Cashier,0,22,7
09-04-2023,167,DT-Cashier,0,23,7
09-04-2023,167,DT-Cashier,0,23,7
10-04-2023,168,DT-Cashier,0,0,7
10-04-2023,168,DT-Cashier,0,0,7
10-04-2023,169,DT-Cashier,0,1,7
10-04-2023,169,DT-Cashier,0,1,7
10-04-2023,170,DT-Cashier,0,2,7
10-04-2023,170,DT-Cashier,0,2,7
10-04-2023,171,DT-Cashier,0,3,7
10-04-2023,171,DT-Cashier,0,3,7
10-04-2023,172,DT-Cashier,0,4,7
10-04-2023,172,DT-Cashier,0,4,7
10-04-2023,173,DT-Cashier,0,5,7
10-04-2023,173,DT-Cashier,0,5,7
09-04-2023,150,Initiator 2 Veg,0,6,7
09-04-2023,150,Initiator 2 Veg,0,6,7
09-04-2023,151,Initiator 2 Veg,0,7,7
09-04-2023,151,Initiator 2 Veg,0,7,7
09-04-2023,152,Initiator 2 Veg,0,8,7
09-04-2023,152,Initiator 2 Veg,0,8,7
09-04-2023,153,Initiator 2 Veg,0,9,7
09-04-2023,153,Initiator 2 Veg,0,9,7
09-04-2023,154,Initiator 2 Veg,0,10,7
09-04-2023,154,Initiator 2 Veg,0,10,7
09-04-2023,155,Initiator 2 Veg,0,11,7
09-04-2023,155,Initiator 2 Veg,0,11,7
09-04-2023,156,Initiator 2 Veg,0,12,7
09-04-2023,156,Initiator 2 Veg,0,12,7
09-04-2023,157,Initiator 2 Veg,0,13,7
09-04-2023,157,Initiator 2 Veg,0,13,7
09-04-2023,158,Initiator 2 Veg,0,14,7
09-04-2023,158,Initiator 2 Veg,0,14,7
09-04-2023,159,Initiator 2 Veg,0,15,7
09-04-2023,159,Initiator 2 Veg,0,15,7
09-04-2023,160,Initiator 2 Veg,0,16,7
09-04-2023,160,Initiator 2 Veg,0,16,7
09-04-2023,161,Initiator 2 Veg,0,17,7
09-04-2023,161,Initiator 2 Veg,0,17,7
09-04-2023,162,Initiator 2 Veg,0,18,7
09-04-2023,162,Initiator 2 Veg,0,18,7
09-04-2023,163,Initiator 2 Veg,0,19,7
09-04-2023,163,Initiator 2 Veg,0,19,7
09-04-2023,164,Initiator 2 Veg,0,20,7
09-04-2023,164,Initiator 2 Veg,0,20,7
09-04-2023,165,Initiator 2 Veg,0,21,7
09-04-2023,165,Initiator 2 Veg,0,21,7
09-04-2023,166,Initiator 2 Veg,0,22,7
09-04-2023,166,Initiator 2 Veg,0,22,7
09-04-2023,167,Initiator 2 Veg,0,23,7
09-04-2023,167,Initiator 2 Veg,0,23,7
10-04-2023,168,Initiator 2 Veg,0,0,7
10-04-2023,168,Initiator 2 Veg,0,0,7
10-04-2023,169,Initiator 2 Veg,0,1,7
10-04-2023,169,Initiator 2 Veg,0,1,7
10-04-2023,170,Initiator 2 Veg,0,2,7
10-04-2023,170,Initiator 2 Veg,0,2,7
10-04-2023,171,Initiator 2 Veg,0,3,7
10-04-2023,171,Initiator 2 Veg,0,3,7
10-04-2023,172,Initiator 2 Veg,0,4,7
10-04-2023,172,Initiator 2 Veg,0,4,7
10-04-2023,173,Initiator 2 Veg,0,5,7
10-04-2023,173,Initiator 2 Veg,0,5,7
09-04-2023,150,Chaser Veg,0,6,7
09-04-2023,150,Chaser Veg,0,6,7
09-04-2023,151,Chaser Veg,0,7,7
09-04-2023,151,Chaser Veg,0,7,7
09-04-2023,152,Chaser Veg,0,8,7
09-04-2023,152,Chaser Veg,0,8,7
09-04-2023,153,Chaser Veg,0,9,7
09-04-2023,153,Chaser Veg,0,9,7
09-04-2023,154,Chaser Veg,0,10,7
09-04-2023,154,Chaser Veg,0,10,7
09-04-2023,155,Chaser Veg,0,11,7
09-04-2023,155,Chaser Veg,0,11,7
09-04-2023,156,Chaser Veg,0,12,7
09-04-2023,156,Chaser Veg,0,12,7
09-04-2023,157,Chaser Veg,0,13,7
09-04-2023,157,Chaser Veg,0,13,7
09-04-2023,158,Chaser Veg,0,14,7
09-04-2023,158,Chaser Veg,0,14,7
09-04-2023,159,Chaser Veg,0,15,7
09-04-2023,159,Chaser Veg,0,15,7
09-04-2023,160,Chaser Veg,0,16,7
09-04-2023,160,Chaser Veg,0,16,7
09-04-2023,161,Chaser Veg,0,17,7
09-04-2023,161,Chaser Veg,0,17,7
09-04-2023,162,Chaser Veg,0,18,7
09-04-2023,162,Chaser Veg,0,18,7
09-04-2023,163,Chaser Veg,0,19,7
09-04-2023,163,Chaser Veg,0,19,7
09-04-2023,164,Chaser Veg,0,20,7
09-04-2023,164,Chaser Veg,0,20,7
09-04-2023,165,Chaser Veg,0,21,7
09-04-2023,165,Chaser Veg,0,21,7
09-04-2023,166,Chaser Veg,0,22,7
09-04-2023,166,Chaser Veg,0,22,7
09-04-2023,167,Chaser Veg,0,23,7
09-04-2023,167,Chaser Veg,0,23,7
10-04-2023,168,Chaser Veg,0,0,7
10-04-2023,168,Chaser Veg,0,0,7
10-04-2023,169,Chaser Veg,0,1,7
10-04-2023,169,Chaser Veg,0,1,7
10-04-2023,170,Chaser Veg,0,2,7
10-04-2023,170,Chaser Veg,0,2,7
10-04-2023,171,Chaser Veg,0,3,7
10-04-2023,171,Chaser Veg,0,3,7
10-04-2023,172,Chaser Veg,0,4,7
10-04-2023,172,Chaser Veg,0,4,7
10-04-2023,173,Chaser Veg,0,5,7
10-04-2023,173,Chaser Veg,0,5,7
09-04-2023,150,DT-Presenter,0,6,7
09-04-2023,150,DT-Presenter,0,6,7
09-04-2023,151,DT-Presenter,0,7,7
09-04-2023,151,DT-Presenter,0,7,7
09-04-2023,152,DT-Presenter,0,8,7
09-04-2023,152,DT-Presenter,0,8,7
09-04-2023,153,DT-Presenter,0,9,7
09-04-2023,153,DT-Presenter,0,9,7
09-04-2023,154,DT-Presenter,0,10,7
09-04-2023,154,DT-Presenter,0,10,7
09-04-2023,155,DT-Presenter,0,11,7
09-04-2023,155,DT-Presenter,0,11,7
09-04-2023,156,DT-Presenter,0,12,7
09-04-2023,156,DT-Presenter,0,12,7
09-04-2023,157,DT-Presenter,0,13,7
09-04-2023,157,DT-Presenter,0,13,7
09-04-2023,158,DT-Presenter,0,14,7
09-04-2023,158,DT-Presenter,0,14,7
09-04-2023,159,DT-Presenter,0,15,7
09-04-2023,159,DT-Presenter,0,15,7
09-04-2023,160,DT-Presenter,0,16,7
09-04-2023,160,DT-Presenter,0,16,7
09-04-2023,161,DT-Presenter,0,17,7
09-04-2023,161,DT-Presenter,0,17,7
09-04-2023,162,DT-Presenter,0,18,7
09-04-2023,162,DT-Presenter,0,18,7
09-04-2023,163,DT-Presenter,0,19,7
09-04-2023,163,DT-Presenter,0,19,7
09-04-2023,164,DT-Presenter,0,20,7
09-04-2023,164,DT-Presenter,0,20,7
09-04-2023,165,DT-Presenter,0,21,7
09-04-2023,165,DT-Presenter,0,21,7
09-04-2023,166,DT-Presenter,0,22,7
09-04-2023,166,DT-Presenter,0,22,7
09-04-2023,167,DT-Presenter,0,23,7
09-04-2023,167,DT-Presenter,0,23,7
10-04-2023,168,DT-Presenter,0,0,7
10-04-2023,168,DT-Presenter,0,0,7
10-04-2023,169,DT-Presenter,0,1,7
10-04-2023,169,DT-Presenter,0,1,7
10-04-2023,170,DT-Presenter,0,2,7
10-04-2023,170,DT-Presenter,0,2,7
10-04-2023,171,DT-Presenter,0,3,7
10-04-2023,171,DT-Presenter,0,3,7
10-04-2023,172,DT-Presenter,0,4,7
10-04-2023,172,DT-Presenter,0,4,7
10-04-2023,173,DT-Presenter,0,5,7
10-04-2023,173,DT-Presenter,0,5,7
09-04-2023,150,GEL,0,6,7
09-04-2023,151,GEL,0,7,7
09-04-2023,152,GEL,0,8,7
09-04-2023,153,GEL,0,9,7
09-04-2023,154,GEL,0,10,7
09-04-2023,155,GEL,0,11,7
09-04-2023,156,GEL,1,12,7
09-04-2023,157,GEL,1,13,7
09-04-2023,158,GEL,1,14,7
09-04-2023,159,GEL,1,15,7
09-04-2023,160,GEL,0,16,7
09-04-2023,161,GEL,1,17,7
09-04-2023,162,GEL,1,18,7
09-04-2023,163,GEL,1,19,7
09-04-2023,164,GEL,1,20,7
09-04-2023,165,GEL,1,21,7
09-04-2023,166,GEL,0,22,7
09-04-2023,167,GEL,0,23,7
10-04-2023,168,GEL,0,0,7
10-04-2023,169,GEL,0,1,7
10-04-2023,170,GEL,0,2,7
10-04-2023,171,GEL,0,3,7
10-04-2023,172,GEL,0,4,7
10-04-2023,173,GEL,0,5,7
09-04-2023,150,Chaser Non Veg,0,6,7
09-04-2023,150,Chaser Non Veg,0,6,7
09-04-2023,151,Chaser Non Veg,0,7,7
09-04-2023,151,Chaser Non Veg,0,7,7
09-04-2023,152,Chaser Non Veg,0,8,7
09-04-2023,152,Chaser Non Veg,0,8,7
09-04-2023,153,Chaser Non Veg,0,9,7
09-04-2023,153,Chaser Non Veg,0,9,7
09-04-2023,154,Chaser Non Veg,0,10,7
09-04-2023,154,Chaser Non Veg,0,10,7
09-04-2023,155,Chaser Non Veg,0,11,7
09-04-2023,155,Chaser Non Veg,0,11,7
09-04-2023,156,Chaser Non Veg,0,12,7
09-04-2023,156,Chaser Non Veg,0,12,7
09-04-2023,157,Chaser Non Veg,0,13,7
09-04-2023,157,Chaser Non Veg,0,13,7
09-04-2023,158,Chaser Non Veg,0,14,7
09-04-2023,158,Chaser Non Veg,0,14,7
09-04-2023,159,Chaser Non Veg,0,15,7
09-04-2023,159,Chaser Non Veg,0,15,7
09-04-2023,160,Chaser Non Veg,0,16,7
09-04-2023,160,Chaser Non Veg,0,16,7
09-04-2023,161,Chaser Non Veg,0,17,7
09-04-2023,161,Chaser Non Veg,0,17,7
09-04-2023,162,Chaser Non Veg,0,18,7
09-04-2023,162,Chaser Non Veg,0,18,7
09-04-2023,163,Chaser Non Veg,0,19,7
09-04-2023,163,Chaser Non Veg,0,19,7
09-04-2023,164,Chaser Non Veg,0,20,7
09-04-2023,164,Chaser Non Veg,0,20,7
09-04-2023,165,Chaser Non Veg,0,21,7
09-04-2023,165,Chaser Non Veg,0,21,7
09-04-2023,166,Chaser Non Veg,0,22,7
09-04-2023,166,Chaser Non Veg,0,22,7
09-04-2023,167,Chaser Non Veg,0,23,7
09-04-2023,167,Chaser Non Veg,0,23,7
10-04-2023,168,Chaser Non Veg,0,0,7
10-04-2023,168,Chaser Non Veg,0,0,7
10-04-2023,169,Chaser Non Veg,0,1,7
10-04-2023,169,Chaser Non Veg,0,1,7
10-04-2023,170,Chaser Non Veg,0,2,7
10-04-2023,170,Chaser Non Veg,0,2,7
10-04-2023,171,Chaser Non Veg,0,3,7
10-04-2023,171,Chaser Non Veg,0,3,7
10-04-2023,172,Chaser Non Veg,0,4,7
10-04-2023,172,Chaser Non Veg,0,4,7
10-04-2023,173,Chaser Non Veg,0,5,7
10-04-2023,173,Chaser Non Veg,0,5,7
09-04-2023,150,Maintenance,0,6,7
09-04-2023,151,Maintenance,0,7,7
09-04-2023,152,Maintenance,0,8,7
09-04-2023,153,Maintenance,0,9,7
09-04-2023,154,Maintenance,0,10,7
09-04-2023,155,Maintenance,0,11,7
09-04-2023,156,Maintenance,0,12,7
09-04-2023,157,Maintenance,0,13,7
09-04-2023,158,Maintenance,0,14,7
09-04-2023,159,Maintenance,0,15,7
09-04-2023,160,Maintenance,0,16,7
09-04-2023,161,Maintenance,0,17,7
09-04-2023,162,Maintenance,0,18,7
09-04-2023,163,Maintenance,0,19,7
09-04-2023,164,Maintenance,0,20,7
09-04-2023,165,Maintenance,0,21,7
09-04-2023,166,Maintenance,0,22,7
09-04-2023,167,Maintenance,0,23,7
10-04-2023,168,Maintenance,0,0,7
10-04-2023,169,Maintenance,0,1,7
10-04-2023,170,Maintenance,0,2,7
10-04-2023,171,Maintenance,0,3,7
10-04-2023,172,Maintenance,0,4,7
10-04-2023,173,Maintenance,0,5,7
09-04-2023,150,Initiator Non Veg,0,6,7
09-04-2023,150,Initiator Non Veg,0,6,7
09-04-2023,151,Initiator Non Veg,0,7,7
09-04-2023,151,Initiator Non Veg,0,7,7
09-04-2023,152,Initiator Non Veg,0,8,7
09-04-2023,152,Initiator Non Veg,0,8,7
09-04-2023,153,Initiator Non Veg,0,9,7
09-04-2023,153,Initiator Non Veg,0,9,7
09-04-2023,154,Initiator Non Veg,0,10,7
09-04-2023,154,Initiator Non Veg,0,10,7
09-04-2023,155,Initiator Non Veg,0,11,7
09-04-2023,155,Initiator Non Veg,0,11,7
09-04-2023,156,Initiator Non Veg,0,12,7
09-04-2023,156,Initiator Non Veg,0,12,7
09-04-2023,157,Initiator Non Veg,1,13,7
09-04-2023,157,Initiator Non Veg,0,13,7
09-04-2023,158,Initiator Non Veg,1,14,7
09-04-2023,158,Initiator Non Veg,0,14,7
09-04-2023,159,Initiator Non Veg,1,15,7
09-04-2023,159,Initiator Non Veg,0,15,7
09-04-2023,160,Initiator Non Veg,1,16,7
09-04-2023,160,Initiator Non Veg,0,16,7
09-04-2023,161,Initiator Non Veg,1,17,7
09-04-2023,161,Initiator Non Veg,0,17,7
09-04-2023,162,Initiator Non Veg,1,18,7
09-04-2023,162,Initiator Non Veg,0,18,7
09-04-2023,163,Initiator Non Veg,1,19,7
09-04-2023,163,Initiator Non Veg,0,19,7
09-04-2023,164,Initiator Non Veg,1,20,7
09-04-2023,164,Initiator Non Veg,0,20,7
09-04-2023,165,Initiator Non Veg,1,21,7
09-04-2023,165,Initiator Non Veg,0,21,7
09-04-2023,166,Initiator Non Veg,1,22,7
09-04-2023,166,Initiator Non Veg,0,22,7
09-04-2023,167,Initiator Non Veg,0,23,7
09-04-2023,167,Initiator Non Veg,0,23,7
10-04-2023,168,Initiator Non Veg,0,0,7
10-04-2023,168,Initiator Non Veg,0,0,7
10-04-2023,169,Initiator Non Veg,0,1,7
10-04-2023,169,Initiator Non Veg,0,1,7
10-04-2023,170,Initiator Non Veg,0,2,7
10-04-2023,170,Initiator Non Veg,0,2,7
10-04-2023,171,Initiator Non Veg,0,3,7
10-04-2023,171,Initiator Non Veg,0,3,7
10-04-2023,172,Initiator Non Veg,0,4,7
10-04-2023,172,Initiator Non Veg,0,4,7
10-04-2023,173,Initiator Non Veg,0,5,7
10-04-2023,173,Initiator Non Veg,0,5,7
09-04-2023,150,Trainee,0,6,7
09-04-2023,151,Trainee,0,7,7
09-04-2023,152,Trainee,0,8,7
09-04-2023,153,Trainee,0,9,7
09-04-2023,154,Trainee,0,10,7
09-04-2023,155,Trainee,0,11,7
09-04-2023,156,Trainee,0,12,7
09-04-2023,157,Trainee,0,13,7
09-04-2023,158,Trainee,0,14,7
09-04-2023,159,Trainee,0,15,7
09-04-2023,160,Trainee,0,16,7
09-04-2023,161,Trainee,0,17,7
09-04-2023,162,Trainee,0,18,7
09-04-2023,163,Trainee,0,19,7
09-04-2023,164,Trainee,0,20,7
09-04-2023,165,Trainee,0,21,7
09-04-2023,166,Trainee,0,22,7
09-04-2023,167,Trainee,0,23,7
10-04-2023,168,Trainee,0,0,7
10-04-2023,169,Trainee,0,1,7
10-04-2023,170,Trainee,0,2,7
10-04-2023,171,Trainee,0,3,7
10-04-2023,172,Trainee,0,4,7
10-04-2023,173,Trainee,0,5,7
09-04-2023,150,Closing,0,6,7
09-04-2023,151,Closing,0,7,7
09-04-2023,152,Closing,0,8,7
09-04-2023,153,Closing,0,9,7
09-04-2023,154,Closing,0,10,7
09-04-2023,155,Closing,0,11,7
09-04-2023,156,Closing,0,12,7
09-04-2023,157,Closing,0,13,7
09-04-2023,158,Closing,0,14,7
09-04-2023,159,Closing,0,15,7
09-04-2023,160,Closing,0,16,7
09-04-2023,161,Closing,0,17,7
09-04-2023,162,Closing,0,18,7
09-04-2023,163,Closing,0,19,7
09-04-2023,164,Closing,0,20,7
09-04-2023,165,Closing,0,21,7
09-04-2023,166,Closing,0,22,7
09-04-2023,167,Closing,0,23,7
10-04-2023,168,Closing,0,0,7
10-04-2023,169,Closing,0,1,7
10-04-2023,170,Closing,0,2,7
10-04-2023,171,Closing,0,3,7
10-04-2023,172,Closing,3,4,7
10-04-2023,173,Closing,3,5,7
09-04-2023,150,Initiator 2 Non Veg,0,6,7
09-04-2023,150,Initiator 2 Non Veg,0,6,7
09-04-2023,151,Initiator 2 Non Veg,0,7,7
09-04-2023,151,Initiator 2 Non Veg,0,7,7
09-04-2023,152,Initiator 2 Non Veg,0,8,7
09-04-2023,152,Initiator 2 Non Veg,0,8,7
09-04-2023,153,Initiator 2 Non Veg,0,9,7
09-04-2023,153,Initiator 2 Non Veg,0,9,7
09-04-2023,154,Initiator 2 Non Veg,0,10,7
09-04-2023,154,Initiator 2 Non Veg,0,10,7
09-04-2023,155,Initiator 2 Non Veg,0,11,7
09-04-2023,155,Initiator 2 Non Veg,0,11,7
09-04-2023,156,Initiator 2 Non Veg,0,12,7
09-04-2023,156,Initiator 2 Non Veg,0,12,7
09-04-2023,157,Initiator 2 Non Veg,0,13,7
09-04-2023,157,Initiator 2 Non Veg,0,13,7
09-04-2023,158,Initiator 2 Non Veg,0,14,7
09-04-2023,158,Initiator 2 Non Veg,0,14,7
09-04-2023,159,Initiator 2 Non Veg,0,15,7
09-04-2023,159,Initiator 2 Non Veg,0,15,7
09-04-2023,160,Initiator 2 Non Veg,0,16,7
09-04-2023,160,Initiator 2 Non Veg,0,16,7
09-04-2023,161,Initiator 2 Non Veg,0,17,7
09-04-2023,161,Initiator 2 Non Veg,0,17,7
09-04-2023,162,Initiator 2 Non Veg,0,18,7
09-04-2023,162,Initiator 2 Non Veg,0,18,7
09-04-2023,163,Initiator 2 Non Veg,0,19,7
09-04-2023,163,Initiator 2 Non Veg,0,19,7
09-04-2023,164,Initiator 2 Non Veg,0,20,7
09-04-2023,164,Initiator 2 Non Veg,0,20,7
09-04-2023,165,Initiator 2 Non Veg,0,21,7
09-04-2023,165,Initiator 2 Non Veg,0,21,7
09-04-2023,166,Initiator 2 Non Veg,0,22,7
09-04-2023,166,Initiator 2 Non Veg,0,22,7
09-04-2023,167,Initiator 2 Non Veg,0,23,7
09-04-2023,167,Initiator 2 Non Veg,0,23,7
10-04-2023,168,Initiator 2 Non Veg,0,0,7
10-04-2023,168,Initiator 2 Non Veg,0,0,7
10-04-2023,169,Initiator 2 Non Veg,0,1,7
10-04-2023,169,Initiator 2 Non Veg,0,1,7
10-04-2023,170,Initiator 2 Non Veg,0,2,7
10-04-2023,170,Initiator 2 Non Veg,0,2,7
10-04-2023,171,Initiator 2 Non Veg,0,3,7
10-04-2023,171,Initiator 2 Non Veg,0,3,7
10-04-2023,172,Initiator 2 Non Veg,0,4,7
10-04-2023,172,Initiator 2 Non Veg,0,4,7
10-04-2023,173,Initiator 2 Non Veg,0,5,7
10-04-2023,173,Initiator 2 Non Veg,0,5,7
09-04-2023,150,Batch Cooker 2 - Veg,0,6,7
09-04-2023,150,Batch Cooker 2 - Veg,0,6,7
09-04-2023,151,Batch Cooker 2 - Veg,0,7,7
09-04-2023,151,Batch Cooker 2 - Veg,0,7,7
09-04-2023,152,Batch Cooker 2 - Veg,0,8,7
09-04-2023,152,Batch Cooker 2 - Veg,0,8,7
09-04-2023,153,Batch Cooker 2 - Veg,0,9,7
09-04-2023,153,Batch Cooker 2 - Veg,0,9,7
09-04-2023,154,Batch Cooker 2 - Veg,0,10,7
09-04-2023,154,Batch Cooker 2 - Veg,0,10,7
09-04-2023,155,Batch Cooker 2 - Veg,0,11,7
09-04-2023,155,Batch Cooker 2 - Veg,0,11,7
09-04-2023,156,Batch Cooker 2 - Veg,0,12,7
09-04-2023,156,Batch Cooker 2 - Veg,0,12,7
09-04-2023,157,Batch Cooker 2 - Veg,0,13,7
09-04-2023,157,Batch Cooker 2 - Veg,0,13,7
09-04-2023,158,Batch Cooker 2 - Veg,0,14,7
09-04-2023,158,Batch Cooker 2 - Veg,0,14,7
09-04-2023,159,Batch Cooker 2 - Veg,0,15,7
09-04-2023,159,Batch Cooker 2 - Veg,0,15,7
09-04-2023,160,Batch Cooker 2 - Veg,0,16,7
09-04-2023,160,Batch Cooker 2 - Veg,0,16,7
09-04-2023,161,Batch Cooker 2 - Veg,0,17,7
09-04-2023,161,Batch Cooker 2 - Veg,0,17,7
09-04-2023,162,Batch Cooker 2 - Veg,0,18,7
09-04-2023,162,Batch Cooker 2 - Veg,0,18,7
09-04-2023,163,Batch Cooker 2 - Veg,0,19,7
09-04-2023,163,Batch Cooker 2 - Veg,0,19,7
09-04-2023,164,Batch Cooker 2 - Veg,0,20,7
09-04-2023,164,Batch Cooker 2 - Veg,0,20,7
09-04-2023,165,Batch Cooker 2 - Veg,0,21,7
09-04-2023,165,Batch Cooker 2 - Veg,0,21,7
09-04-2023,166,Batch Cooker 2 - Veg,0,22,7
09-04-2023,166,Batch Cooker 2 - Veg,0,22,7
09-04-2023,167,Batch Cooker 2 - Veg,0,23,7
09-04-2023,167,Batch Cooker 2 - Veg,0,23,7
10-04-2023,168,Batch Cooker 2 - Veg,0,0,7
10-04-2023,168,Batch Cooker 2 - Veg,0,0,7
